0 0 1
0.01 0.00999983333333333 0.999950000416667
0.02 0.0199986666916665 0.999800006666597
0.03 0.0299955001999963 0.999550033749042
0.04 0.0399893341833025 0.999200106661083
0.05 0.0499791692665153 0.99875026039514
0.06 0.0599640064744513 0.998200539935462
0.07 0.0699428473317105 0.997551000253639
0.08 0.0799146939625232 0.996801706303097
0.09 0.0898785491905361 0.995952733012606
0.1 0.0998334166385298 0.995004165278789
0.11 0.109778300828055 0.993956097957627
0.12 0.119712207278982 0.992808635854981
0.13 0.129634142608942 0.991561893716103
0.14 0.139543114632671 0.990215996214169
0.15 0.149438132461224 0.988771077937807
0.16 0.159318206601066 0.987227283377641
0.17 0.169182349053014 0.985584766911841
0.18 0.179029573411045 0.983843692790684
0.19 0.188858894960928 0.982004235120131
0.2 0.1986693307787 0.980066577844417
0.21 0.208459899828954 0.978030914727654
0.22 0.218229623062945 0.975897449334457
0.23 0.227977523516491 0.973666395009589
0.24 0.237702626407669 0.971337974856622
0.25 0.247403959234295 0.968912421715631
0.26 0.257080551871171 0.966389978139909
0.27 0.266731436667097 0.963770896371711
0.28 0.276355648541636 0.961055438317032
0.29 0.285952225081621 0.958243875519415
0.3 0.295520206637395 0.955336489132795
0.31 0.305058636418777 0.952333569893389
0.32 0.314566560590736 0.949235418090618
0.33 0.324043028368779 0.946042343537081
0.34 0.333487092114025 0.942754665537572
0.35 0.342897807427971 0.939372712857152
0.36 0.352274233246926 0.935896823688269
0.37 0.361615431936123 0.932327345616945
0.38 0.370920469383478 0.928664635588011
0.39 0.380188415093 0.924909059869419
0.4 0.389418342277841 0.92106099401561
0.41 0.398609327952975 0.917120822829963
0.42 0.407760453027494 0.913088940326313
0.43 0.416870802396516 0.908965749689551
0.44 0.425939465032696 0.904751663235305
0.45 0.434965534077329 0.900447102368707
0.46 0.44394810693103 0.896052497542257
0.47 0.452886285344002 0.891568288212776
0.48 0.46177917550585 0.88699492279746
0.49 0.47062588813497 0.882332858629038
0.5 0.479425538567472 0.877582561910044
0.51 0.488177246845644 0.872744507666189
0.52 0.496880137805953 0.867819179698868
0.53 0.505533341166555 0.862807070536771
0.54 0.514135991614325 0.857708681386638
0.55 0.522687228891387 0.852524522083136
0.56 0.53118619788114 0.847255111037875
0.57 0.539632048693767 0.841900975187568
0.58 0.548023936751225 0.836462649941337
0.59 0.556361022871703 0.830940679127177
0.6 0.564642473353535 0.825335614937566
0.61 0.572867460058574 0.819648017874253
0.62 0.581035160495006 0.813878456692203
0.63 0.589144757899592 0.808027508342728
0.64 0.59719544131935 0.802095757915786
0.65 0.605186405692647 0.796083798581477
0.66 0.613116851929705 0.789992231530724
0.67 0.620985986992509 0.783821665915156
0.68 0.628793023974111 0.777572718786192
0.69 0.636537182177318 0.771246015033337
0.7 0.644217687192764 0.764842187321695
0.71 0.651833770976347 0.7583618760287
0.72 0.659384671926037 0.751805729180081
0.73 0.66686963495803 0.74517440238506
0.74 0.674287911582261 0.738468558770789
0.75 0.68163875997725 0.731688868916041
0.76 0.688921445064283 0.724836010784153
0.77 0.69613523858092 0.717910669655227
0.78 0.703279419153822 0.710913538057605
0.79 0.710353272370883 0.703845315698614
0.8 0.717356090852679 0.696706709394601
0.81 0.724287174323196 0.689498433000247
0.820000000000001 0.731145829679863 0.682221207337186
0.830000000000001 0.73793137106286 0.674875760121917
0.840000000000001 0.744643119923704 0.667462825893043
0.850000000000001 0.751280405093102 0.659983145937807
0.860000000000001 0.757842562848068 0.652437468217973
0.870000000000001 0.764328936978295 0.644826547295024
0.880000000000001 0.770738878851776 0.63715114425471
0.890000000000001 0.777071747479664 0.629412026630939
0.900000000000001 0.783326909580375 0.621609968329024
0.910000000000001 0.789503739642911 0.613745749548293
0.920000000000001 0.795601619989413 0.605820156704071
0.930000000000001 0.801619940836929 0.597833982349036
0.940000000000001 0.807558100358389 0.589788025093971
0.950000000000001 0.813415504742789 0.581683089527894
0.960000000000001 0.819191568254572 0.573519986137608
0.970000000000001 0.824885713292201 0.56529953122665
0.980000000000001 0.830497370445917 0.557022546833661
0.990000000000001 0.836025978554681 0.548689860650181
1 0.841470984762289 0.540302305937885
1.01 0.846831844572658 0.531860721445256
1.02 0.852108021904275 0.523365951323706
1.03 0.857298989143803 0.51481884504317
1.04 0.862404227198845 0.506220257307153
1.05 0.867423225549849 0.497571047967262
1.06 0.872355482301162 0.488872081937224
1.07 0.877200504231221 0.480124229106392
1.08 0.881957806841868 0.471328364252761
1.09 0.886626914406809 0.462485366955484
1.1 0.891207360019177 0.453596121506923
1.11 0.895698685638228 0.444661516824214
1.12 0.900100442135143 0.435682446360381
1.13 0.904412189337941 0.426659808014986
1.14 0.908633496075494 0.417594504044345
1.15 0.912763940220647 0.408487440971302
1.16 0.916803108732427 0.399339529494573
1.17 0.92075059769735 0.390151684397684
1.18 0.924606012369807 0.380924824457487
1.19 0.928368967211545 0.371659872352287
1.2 0.932039085930216 0.362357754569573
1.21 0.935616001517005 0.353019401313372
1.22 0.939099356283336 0.343645746411228
1.23 0.942488801896635 0.33423772722082
1.24 0.945783999415164 0.324796284536225
1.25 0.948984619321918 0.315322362493845
1.26 0.952090341557574 0.305816908477988
1.27 0.955100855552495 0.296280873026136
1.28 0.958015860257792 0.286715209733886
1.29 0.960835064175423 0.277120875159596
1.3 0.963558185387346 0.267498828728728
1.31 0.966184951583708 0.257850032637907
1.32 0.96871510009008 0.248175451758701
1.33 0.971148377893718 0.238476053541135
1.34 0.973484541668871 0.228752807916949
1.35 0.975723357801108 0.219006687202602
1.36 0.977864602410681 0.209238666002043
1.37 0.979908061374913 0.199449721109253
1.38 0.981853530349612 0.189640831410563
1.39 0.9837008147895 0.179812977786768
1.4 0.985449729967674 0.169967143015041
1.41 0.987100100994073 0.160104311670655
1.42 0.98865176283297 0.150225470028525
1.43 0.990104560319473 0.140331605964581
1.44 0.991458348175046 0.130423708856987
1.45 0.992712991022029 0.120502769487195
1.46 0.993868363397186 0.110569779940875
1.47 0.99492434976424 0.100625733508704
1.48 0.995880844525435 0.0906716245870381
1.49 0.996737752032092 0.080708448578475
1.5 0.997494986594174 0.0707372017923123
1.51 0.998152472488857 0.0607588813449192
1.52 0.998710143968099 0.050774485060025
1.53 0.999167945265215 0.0407850113689378
1.54 0.99952583060046 0.0307914592107018
1.55 0.999783764185596 0.0207948279322049
1.56 0.999941720227481 0.0107961171882442
1.57 0.999999682930641 0.000796326841561707
1.58 0.999957646498856 -0.00920354313714116
1.59 0.999815615135732 -0.0192024927691999
1.6 0.999573603044289 -0.029199522167984
